normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00002.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00457.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00458.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00459.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00460.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00461.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00462.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00463.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00464.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00465.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00466.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00467.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00468.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00469.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00470.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00471.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00472.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00473.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00474.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00475.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00476.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00477.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00478.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00479.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00480.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00481.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00482.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00483.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00484.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00485.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00486.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00487.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00488.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00489.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00490.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00491.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00492.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00493.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00494.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00495.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00496.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00497.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00498.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00499.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00500.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00501.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00502.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00503.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00504.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00505.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00506.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00507.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00508.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00509.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00510.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00511.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00512.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00513.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00514.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00515.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00516.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00517.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00518.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00519.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00520.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00521.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00522.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00523.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00524.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00525.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00526.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00527.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00528.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00529.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00530.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00531.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00532.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00533.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00534.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00535.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00536.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00537.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00538.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00539.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00540.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00541.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00542.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00543.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00544.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00545.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00546.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00547.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00548.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00549.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00550.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00551.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00552.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00553.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00554.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00555.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00001.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00002.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00003.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00004.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00005.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00006.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00007.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00008.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00009.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00010.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00011.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00012.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00013.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00014.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00015.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00016.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00017.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00018.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00019.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00020.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00021.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00022.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00023.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00024.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00025.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00026.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00027.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00028.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00029.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00030.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00031.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00032.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00033.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00034.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00035.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00036.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00037.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00038.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00039.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00040.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00041.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00042.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00043.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00044.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00045.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00046.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00047.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00048.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00049.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00050.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00051.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00052.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00053.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00054.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00055.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00056.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00057.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00058.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00059.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00060.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00061.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00062.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00063.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00064.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00065.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00066.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00067.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00068.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00069.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00070.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00071.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00072.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00073.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00074.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00075.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00076.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00077.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00078.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00079.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00080.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00081.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00082.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00083.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00084.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00085.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00086.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00087.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00088.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00089.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00090.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00091.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00092.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00093.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00094.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00095.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00096.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00097.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00098.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00099.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00100.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00101.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00102.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00103.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00104.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00105.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00106.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00107.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00108.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00109.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00110.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00111.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00112.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00113.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00114.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00115.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00116.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00117.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00118.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00119.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00120.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00121.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00122.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00123.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00124.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00125.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00126.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00127.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00128.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00129.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00130.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00131.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00132.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00133.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00134.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00135.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00136.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00137.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00138.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00139.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00140.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00141.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00142.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00143.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00144.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00145.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00146.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00147.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00148.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00149.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00150.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00151.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00152.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00153.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00154.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00155.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00156.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00157.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00158.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00159.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00160.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00161.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00162.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00163.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00164.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00165.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00166.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00167.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00168.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00169.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00170.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00171.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00172.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00173.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00174.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00175.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00176.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00177.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00178.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00179.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00180.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00181.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00182.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00183.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00184.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00185.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00186.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00187.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00188.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00189.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00190.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00191.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00192.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00193.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00194.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00195.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00196.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00197.png
unknown | val | G:\Ai-CDD\data\raw\dataset\val\TUBERCULOSIS\tb_00198.png
